term,category,hasSyn,id,ext_id,remark
exposed,presence,1,682,abc345c2-05c6-43e8-9547-d6bbadba0248,""
expressed,presence,1,683,7e8bacdb-2014-482e-8353-681c9a150a3c,""
exserted,position,0,684,c595fb77-108f-4ea3-a7cc-1501b26106e6,""
exsiting,presence,0,685,a58513dc-4a47-4c65-a097-b7f9911c6aa2,""
extant,size,0,686,0099554e-8e81-4087-9559-d52ed9d74e17,""
extends,size,0,687,04439d76-ad37-4fbb-9824-1b6fbee0113b,""
extensive,density,0,688,64be5f7f-0662-4693-b823-b1c94862041a,""
extensor_flexor,structure,0,689,f601d787-c196-4df1-9b55-e0c1140cde7c,""
exterior,position,1,690,ba572dec-4a10-4d08-bece-d940e04422ab,""
externo_medial,position,0,691,cbe31b42-25a2-4420-9440-8d1614284d15,""
extra,intensity_level,0,692,b5710c62-01e0-43eb-8f4f-6f2ea935d208,""
extra_intestinal,intensity_level,0,693,86f365d3-a819-4372-99d6-5e0dfd7cf85a,""
extraordinary,nomality,0,694,7cdfe8d9-b1d9-462a-8175-b4d45579124b,""
extreme,intensity_level,0,695,2d0812e6-863b-48bf-bb40-88bd313f63f0,""
extrudes,development,0,696,99724181-98a2-4afa-b58e-ea4a588f5118,""
exudatory,development,0,697,82127de2-7376-4cb5-b74c-619364f44d05,""
eye,structure,1,698,239cc1aa-f8ec-476b-9c6a-e7a6fb2d33a2,""
face,structure,1,699,4e9591ac-9df7-4bcb-ac19-71c5a1f95430,""
facets,structure,0,700,3e8f8462-0096-4c07-aefe-83422433d609,""
facial,structure,0,701,6d4a4598-dcdf-4453-99cd-0dbb423228f6,""
fade,intensity_level,1,702,bec33f19-42bd-4dde-8e7b-7dc4ad311068,""
fail,intensity_level,1,703,c42eac44-8d16-4070-aa5b-96db7028c8bb,""
faint,intensity_level,1,704,07a27f04-c00a-476c-89d8-d01496c21fcf,""
falciform,shape,0,705,10d75cfb-ae28-4a89-a422-eebd544af56b,""
fall,direction,1,706,edcf2d73-69fd-4c14-80be-055e14e61e9e,""
fan_like,shape,1,707,f8e35303-1702-4c6f-b959-f6e059975388,""
far,size,0,708,ec925adc-1787-48d4-b59b-e7d405893356,""
farther,life_style,0,709,67ac09d5-3db7-498e-b961-d7d09a91d32e,""
fascia,structure,0,710,e02a1144-ce61-49ec-a8bf-7823d84cc011,""
fashion,structure,0,711,61628d69-a60d-4153-8d1e-782b10feb71c,""
fauna,structure,0,712,9fa2e829-d60a-4381-8df8-951e0b9a1d27,""
feae,structure,0,713,154238d5-5e88-4b1a-be74-7ebb12db56e2,""
feeble,intensity_level,1,714,fbe0a230-2424-4836-99bd-1173ad978481,""
feeding,habit,0,715,766cbf86-0690-4a3a-bcf4-82672aaf004b,""
female,reproduction,1,716,8c3ee450-7f79-4812-8974-ceccfc8a1aea,""
femur,structure,1,717,971e992e-eb1a-4a6f-945b-81ee7dd6351f,""
ferraginous,coloration,0,718,8baec91a-3471-4e10-b034-98e566ac27a8,""
ferrugineus,coloration,0,719,ed63f981-f7e7-4d7d-9ef2-2a02782b6b90,""
ferruginous,coloration,1,720,b83d5a3e-a650-4fc7-9e28-9c4aa6438411,""
fertile,reproduction,0,721,126eb6af-2124-47dc-a4dc-3159536a288f,""
festoon,structure,0,722,d81d474b-797d-4cbc-81c6-cca6d003f1fb,""
few,density,1,723,618a844d-583f-4961-a2da-c9b90a79d7c7,""
field,structure,0,724,307237c7-b3be-4268-ac49-cd48aa624398,""
fifteenth,position,0,725,67e2dfaa-9518-4d60-9a09-9e83e67c303a,""
fifth,count,0,726,a2d46c56-a53b-462f-b850-a23650976891,""
fig,manifestation,0,727,9f5422d7-3c15-47e5-b3e8-35a271d95b67,""
fig,nominative,0,728,6ccb51c3-2c43-4855-9ed1-aaedb1532876,""
fight,habit,1,729,57ceba17-5444-439e-b2dc-d7dd17540eeb,""
filamentous,structure,0,730,7e6cb2fd-9ac5-4402-8428-03ac9a254981,""
filaments,structure,0,731,6dfd6696-960a-4590-a922-d77c91e82782,""
filiform,shape,0,732,c333d671-29c6-45b5-9154-613456faed1b,""
fill,presence,1,733,26fb6306-eca8-4f7c-a32b-7ec93c3d29bf,""
film,reflectance,0,734,4621dfc9-131b-4e60-bad5-9ca6b51d6d5a,""
fin,structure,0,735,a8b552af-05de-49a9-8dd8-9fe8782e269d,""
fine,size,1,736,a98a9a09-1dbe-4af1-b004-011727ce4b33,""
finest,surface_sculpture,0,737,2a6255af-088e-45d9-97f2-1299dc7c9c4d,""
finetipped,shape,0,738,8fc5065c-0361-4b7d-9f03-dc7d574a8b3e,""
fingerlike,shape,0,739,2d5aee4b-a1c8-4313-810e-54667303e3c1,""
fingerprint_like,shape,0,740,97734e62-8740-480a-a088-34b0213d3c21,""
finishing,presence,0,741,86a75335-db28-47e7-9e7e-387875a3637b,""
finlet,structure,1,742,0d693e82-0399-441b-9071-164ea3e3ace8,""
fins,structure,0,743,c995e973-13b7-49d7-a2b4-01fac17dbedf,""
first,position,0,744,0adca6b1-b81c-4e39-8fc6-5914206f0bc4,""
fission,differentiation,0,745,766ea450-df78-4ddc-90a2-1b4ba586f207,""
fissure,structure,0,746,45d59778-6464-4b77-a7f2-8b1815693d67,""
five,count,0,747,a6c33fd7-133e-4d1e-9431-057355c30ef7,""
five_jointed,shape,0,748,d52c1c4d-f8ed-49ff-a64c-e987573e3a75,""
flagel,structure,0,749,08049a44-b243-406c-889e-d21703f60f0c,""
flagellar,structure,1,750,adf7569d-e3f3-48ce-854d-4495b2238e24,""
flagelliform,shape,0,751,04817de9-750c-467d-ae98-e9dcd74fe194,""
flagellomeres,structure,0,752,5fdcf6e0-5f08-46a6-b732-84f8ab914b9b,""
flagellum,structure,0,753,bd941aee-6345-4158-948f-76ed1c5e4e62,""
flanged,shape,0,754,6a529bc6-da8d-4be1-8701-815b5bdda1a1,""
flanked,position,1,755,df327902-99c4-4966-b94c-4a5df1966651,""
flanks,structure,0,756,338a15bb-daed-4c1b-97f8-347893439e11,""
flap,position,0,757,8a25bb89-ba50-40db-bb9d-de46f6d04086,""
flared,reflectance,0,758,23d67169-b28d-4c78-9151-56a7bba4dd05,""
flaring,shape,0,759,acb9945c-c74f-444b-b503-a451ae231d10,""
flaring,reflectance,0,760,19788366-a9dc-441a-896b-54f65d7a3468,""
flat,shape,1,761,37ffbaf9-76c5-45d5-b316-92c4bb95558a,""
flat_topped,shape,0,762,0923365c-0295-49d1-913f-7bd6a76fa92e,""
flavens_group,structure,0,763,efc78f2e-283a-48b0-9cc3-7d09d4286b39,""
flavohyaline,coloration,0,764,f06525ff-f54c-4c23-9c50-26e7bad09ffb,""
fleshy,texture,0,765,6e86716d-e955-4367-8bda-4ea52ccb7362,""
flexed,shape,0,766,c867f4a3-e4d6-4dad-b3b6-eb3cf0bd5519,""
flexible,variability,0,767,c20cbaf4-73d9-46de-821b-836c8fb062cf,""
flexible,architecture,0,768,1db00aa1-7dc2-4a85-817c-42a6b3d0f53f,""
flexion,position,0,769,8b0a55ad-86b6-4a33-9aec-7290143d98c1,""
flexuous,course,0,770,1fa8ab6b-38b6-46aa-a324-422c3c36a308,""
flight,habit,0,771,ae9a0913-4fe1-4704-9a5d-749a83674d40,""
flight_functional,habit,0,772,55529d8f-a468-4ae0-b28b-a026371dc28b,""
floor,structure,0,773,f0660b03-61f8-4b87-ba19-516a603704b5,""
folded,arrangement,0,774,352610dd-0bc7-4679-95a5-255421d1ca36,""
folded,shape,0,775,c8d37a0b-4fca-444c-8769-ca26686d0aff,""
folds,structure,0,776,47053ea1-70c8-464f-a053-668564d4b1c0,""
foliaceous,surface_sculpture,0,777,c4c67284-7553-4afc-be2d-44cff87e21e3,""
food_pellet,structure,0,778,a790ea3b-8542-4d68-bf0e-67ed4e50df62,""
footstalk,structure,0,779,2fc5484e-9319-4a55-9525-db5014977455,""
foraging,habit,0,780,30f1bcf7-bf77-4fad-8eaf-39f3eaa59cbe,""
forcipate,shape,0,781,259592c3-7d2b-485e-8fd5-a540e25bc5f1,""
fore,position,0,782,c01fd290-a7b9-4335-b7fd-41d674f7ad0d,""
fore_half,position,0,783,6041182e-6b6c-492b-a063-9f0eb95a319d,""
forecoxa,structure,1,784,254537c5-f50f-41e1-90b1-0b9fbd164d54,""
forego,position,0,785,314b5c8b-8b5f-49ba-9ba0-bc8716299d56,""
forehead,structure,0,786,cabe897b-6379-4f8a-affd-96f1f55e3fe4,""
foremost,position,0,787,2223979d-76dc-405c-a736-a20fc3e9ba29,""
fork,structure,0,788,227be20f-85de-41f7-8b16-ccbdeedd9192,""
former,position,0,789,f42bc261-c007-40e8-ad23-a0860fde8e9e,""
forth,count,0,790,529469e8-26d7-4c3b-b2a6-c450e2f17658,""
forward,direction,1,791,3e5815a3-2d92-4094-91ad-fd20f803deec,""
forward_projecting,shape,0,792,b3c63c86-3cc0-4dc7-9b0c-4743ea8c645e,""
four,count,1,793,acd7e271-286a-4cf6-a5d6-72435e3036c9,""
four_segmented,count,0,794,b883cb3b-ac9e-48f0-9c00-0c9a5d86530e,""
fourteenth,position,0,795,1d843906-ad6b-4f32-aba7-a722d75cdf66,""
fourth,count,0,796,b89ba95b-d9f5-4ef7-8823-3e7270086544,""
fovea,structure,1,797,ea95651b-e8aa-4f43-a1db-a4bce22766a0,""
foveate,relief,0,798,cf917431-e69c-4e3a-a0f7-b23eace69782,""
foveo_reticulate,surface_sculpture,0,799,959be09b-dc09-4327-b5ca-f6a8eefaa861,""
foveolae,structure,0,800,7df0f442-6269-409b-be36-572430ac9744,""
foveolate,surface_sculpture,0,801,0394eaa8-e9ca-444f-af9e-2f3bc03f8186,""
foveolate_punctate,surface_sculpture,0,802,6cae3d0c-8016-4b4a-8c3f-2cb41fbaa5f8,""
foveolatereticulate,surface_sculpture,0,803,3a50e792-4bde-4648-8f8a-264fda1b3e05,""
foveolation,structure,0,804,8726fabd-ed89-46e9-83b4-155ab6b34f60,""
fragile,manifestation,0,805,7be10a6f-c2a4-40d9-8bf4-eb4fe3051e22,""
fragile,fragility,0,806,a3fa5ab5-fd5b-4ec2-9ca0-d95996555566,""
free,absence,0,807,69516cc2-9001-42c9-9b47-fdd8e38b2cd1,""
frequent,frequency,1,808,741c2ded-feed-44b2-b959-5fd96bd8ff33,""
fresh,condition,0,809,869a9173-69b3-456c-ab37-cf1a975d3843,""
fringe,structure,0,810,eed17b59-d8b0-4748-88ab-0812b5ea0eb2,""
fringed,shape,1,811,4e92fa39-5b60-45c1-9522-de3f0d067c7f,""
frons,structure,0,812,a34cff38-aa50-4de1-abbc-9a78c39d6248,""
front,position,1,813,ee233f1a-ec39-4761-b095-eec7f96f3b61,""
frontoclypeal,structure,0,814,90d7eeff-2532-4beb-a06c-f65a6069c188,""
fuliginous,coloration,0,815,66aec517-9af7-47c4-887b-3eda47241af7,""
full,size,0,816,8d5b1cef-3c35-4c99-a777-5ece841148f5,""
fullest,density,0,817,877ad1b1-4a69-4f07-8c02-53511e15c8d4,""
fullface,structure,0,818,a1987a02-756d-466c-bf89-82318828270e,""
fulvohyaline,coloration,0,819,5c181157-19b9-4df1-9434-5d0374a9c0ba,""
fulvous,coloration,0,820,9b1e1c0a-d637-49d2-8ad6-d15d39ae5668,""
functional,condition,0,821,67e6eaa2-5897-4b5b-a962-4619d1d3b9e1,""
fungus_growing,architecture,0,822,bb696129-f44f-4075-8290-30f74e92e6e7,""
funicular,shape,0,823,8f5d3c6b-b443-4d03-9051-cd72af8545ec,""
funicular,derivation,0,824,5273871f-d2ca-413d-a60e-8d6ea50bda86,""
funiculi,structure,1,825,103b5c9e-9cec-470f-9a2f-6b62b556bd41,""
furnish,presence,1,826,01b9d59e-5108-4cca-ab76-c8d4d11f1561,""
furrow,structure,1,827,5f22bef5-c383-4f95-940f-6a4c7a63def0,""
furrowed,architecture,0,828,0c46ca6f-cc75-4d50-af1d-b9f13d5f5c6a,""
furrows_shaped,shape,0,829,c6bed120-1990-454d-b390-df1688c35db3,""
fusco_ferruginous,coloration,0,830,550de6f8-7d55-49bc-9f1d-5dd0d84b82a0,""
fusco_hyaline,coloration,1,831,db6c2799-5a27-42ad-987a-dfab92c99f78,""
fusco_testaceous,coloration,0,832,d20f68b9-75bd-4c36-9674-c8c2a5ea31f4,""
fuscoferruginous,surface_sculpture,0,833,9fdc4400-e3c3-4224-88a0-8a2fb5fffd81,""
fuscous,coloration,1,834,e53b3f45-efad-4322-a3c7-4271dbb3ced4,""
fuscous_red,coloration,0,835,5b3a7e1c-0f21-4d4f-b35b-74a3f96d76e6,""
fusiform,shape,0,836,a5b9fe3d-38c2-4155-bcf9-f649d42d0206,""
fusion,character,1,837,71060008-0613-43c6-b261-9ac45690bc1f,""
fuzzy,coloration,0,838,b44701cf-f3e6-4e9e-8ecd-32e3222a2507,""
galea,structure,0,839,d98d6e19-21e8-4ae5-ba12-f82b90fbafa2,""
gaster,structure,0,840,37170622-1fdd-40fb-ab5d-7022a909ca1c,""
gasteric,structure,0,841,07adf0a2-e428-4ab3-8101-3ffb2e98ffdf,""
gastral,structure,0,842,83611386-8db3-474f-b132-18a96e7551be,""
gastric,structure,0,843,ecd29acb-a649-4ff0-8eb0-3e30836d9d27,""
gena,structure,0,844,1259485f-1ad9-428a-a94c-725a2a6e4fc6,""
genal,structure,0,845,783f36b8-d999-4fb7-a4d4-cbd4fe360345,""
generalized,normality,0,846,9c7a98b5-e7e2-472e-9c72-db46c393212e,""
generic,structure,0,847,0dd1c7b1-dabe-407e-8f8f-20282797d77f,""
geniculate,shape,1,848,759ac188-eb55-43b3-bbcf-59bf5b826a83,""
genital,structure,0,849,5e2125c1-6f1a-456c-9fa8-e7cd98013aa0,""
gentle,intensity_level,0,850,9393cecb-4dd7-466d-851d-17a9a539bf64,""
genual,shape,0,851,99cb8043-6f12-4a4c-a132-af8e7a9a5b93,""
geographic,structure,0,852,08b4fa40-d1be-4c8e-8966-7572074db28c,""
gibbous,shape,1,853,b72161ab-dffe-427e-bc03-065a8dd8b8fc,""
gilded,coloration,0,854,622815e8-cc2c-4691-a397-4af7f6f8b7eb,""
gill,structure,1,855,19ba80b2-1e06-41a6-bf40-bc4feda7b538,""
gillslit,structure,0,856,51090bb4-e00d-459a-9c83-5d50fe45015e,""
girdling,architecture,0,857,7f84cbdc-6210-4aa6-a4c6-8674997c2272,""
glabrous,surface_sculpture,0,858,2049bdb8-411d-4817-9c93-758a4700561d,""
gland,structure,0,859,caba9762-d837-4061-9407-e7d7dc5acf7d,""
glass_like,shape,0,860,a5a4ec06-59a1-4455-9a01-135a31e34fae,""
glassy,surface_sculpture,1,861,08ac7e51-648b-4372-bb0e-c867dcb286b4,""
glaucous,coating,0,862,7c98e9f4-bb3e-490e-a0ac-ab3cc47bea29,""
glistening,reflectance,1,863,08d1502b-077e-4f30-bce3-4aa5c002fd0d,""
globate,shape,1,864,1c28ba9c-465d-4f9b-aad2-90d79c9ce601,""
gloss,surface_sculpture,1,865,2659a4ab-c3cb-4fe7-b5e8-4ad094206c1e,""
glue,surface_sculpture,0,866,862bb0cd-2668-47f5-acc9-f879ba6342ab,""
golden,coloration,1,867,3f0eac9c-0754-4eff-a228-17d4d580c525,""
gongshanensis,structure,0,868,82aadc51-9956-463c-bf58-95781e577153,""
gracilicaudata,structure,0,869,791eccaa-2239-4cfe-a79f-a3607a1629bf,""
gradient,intensity_level,0,870,e597cd52-016c-470c-adf1-0d51eb139526,""
grading,intensity_level,0,871,7d1fed87-5088-456b-9281-d4a454a2ae71,""
gradual,intensity_level,0,872,b469849d-ad98-462d-babf-1088e2a25bc9,""
grandidieri_group,group,0,873,b625a45d-c694-44f6-a73a-60cfeb749b57,""
granular,surface_sculpture,1,874,da69958f-c777-404e-b0a1-0d58b3bb1251,""
granulate_foveolate,surface_sculpture,0,875,ab91465c-942c-42f5-a2c2-b30f0d2f837a,""
granulate_punctate,surface_sculpture,1,876,5d96b981-ca04-4369-ac1e-ac0861d9a2bf,""
granulate_tuberculate,surface_sculpture,0,877,199e92c1-3a4f-4cd2-8f77-c4f5c49e4e55,""
gravel,surface_sculpture,0,878,c40353c8-1eb0-48c6-a6f5-11e8636791c7,""
great,intensity_level,0,879,e1dcb83b-be2d-4625-8c18-223307816708,""
greater,size,1,880,32ec9dc3-e9f3-4de8-8c8e-92dcfbebd78f,""
green,coloration,1,881,e6e839bf-b137-428b-8aab-92fd46270247,""
grey,coloration,1,882,947a6735-249f-4560-8205-88a566597d2e,""
griseous,coloration,0,883,9a70edfe-3636-4238-b18e-8a659eb10e33,""
groove,structure,1,884,3353452f-63c4-4ff9-9728-6367511d4f80,""
grooved,architecture,0,885,d3604dce-5cc7-459d-aac3-20b25ad7f9a8,""
ground_sculpture,structure,0,886,82879015-59a8-4470-b91c-e77cc07a4b9e,""
groundpilosity,surface_sculpture,0,887,2c945729-8c01-48c6-8f93-9940b3fdc1df,""
growing,development,0,888,f48a562a-d67a-4375-96a6-27fdda404e7f,""
hair,structure,1,889,f39658c7-0334-40e0-83ef-b0b154c13738,""
hair_bearing,surface_sculpture,0,890,8368b394-f79f-4bc8-9756-eab1d61f3841,""
hair_like,surface_sculpture,0,891,c901d644-c4ef-4dc2-b5da-c2569aa4b593,""
hairless,absence,0,892,69a4e787-60a9-4d13-9e30-5459b7102567,""
hairless,presence,0,893,216769b4-99fb-4630-8ab5-6e8c72b4cdd2,""
hairline,surface_sculpture,0,894,794e2963-7c7e-4883-921d-80312a81eec1,""
hairy,structure,0,895,e56a6c1c-4fc0-47d5-a38c-c7ed8ac12b26,""
hairy,surface_sculpture,0,896,232e1932-9485-4d04-a8ac-d16d26403d55,""
half,ratio,0,897,9793d626-b0a3-4540-aa99-831764739673,""
halfway,position,0,898,e3c0f199-afd1-434b-a6ee-4961ba73db60,""
halves,structure,0,899,6acc53fc-01e1-4b7f-9bc0-6efacc92d89b,""
hamuli,structure,0,900,3c792d5e-9948-4b26-838a-3b37c68f8573,""
hard,intensity_level,0,901,adf45fad-dbb9-402b-bdff-1f550c2b7fa7,""
head,structure,0,902,42ba7a58-a868-4565-b129-0f894ce061f1,""
head_smooth,surface_sculpture,0,903,9a682c99-5ea5-4fff-b2a4-a77a6365b0b6,""
heading,position,0,904,0004eb39-b905-44a8-83fc-ef6624db0bc1,""
headless,architecture,0,905,08912be2-af26-4055-b082-362b377c2807,""
headless,shape,0,906,19c62c30-57dc-42dc-ae54-b3cd879956cc,""
heart_shaped,shape,1,907,910c587a-4cbf-4ebe-9cf4-1c3cb6481a5e,""
heavy,weight,1,908,3e0e48f9-1414-482e-9869-7a6aba065c5d,""
helcium,structure,0,909,d7b7d146-17e3-427c-b844-e4ff8e8749f5,""
hemisphere,structure,0,910,39c67726-2cdd-4b8e-8c66-651e0e0b0ec7,""
hemispheric,shape,1,911,81df0a97-1c23-4152-9e4a-78dc23ec4b34,""
hidden,presence,0,912,b0866593-221e-4076-859f-bbe41790ca22,""
hiding,absence,0,913,daee5710-4df6-4852-8a37-d4af8a6f495b,""
hiding,presence,0,914,407c852d-ea55-4fd6-8697-a3d23b7f57c1,""
high,height,1,915,b94706c6-5c51-4c96-a4b7-c739c52773ab,""
high_domed,shape,0,916,3c3d8667-5841-417b-ad9f-604b78d3c318,""
high_subconical,shape,0,917,4d5d9ec6-283a-47d1-a75b-e88dcb2e8361,""
hind,position,1,918,06f12802-40f7-4faa-a659-4694e4ce0649,""
hint,structure,0,919,9c2cd7c8-2c16-42db-b775-9be1f90238aa,""
hispid,surface_sculpture,0,920,10522520-9221-4636-b669-cc3da8050e31,""
hoary,surface_sculpture,0,921,0aa2a05d-3b38-4d16-916c-a4b8b19f62bd,""
hollow,architecture,1,922,1be7c6a6-9eb6-4009-93c4-4bf09e777fd8,""
hollow_curved,shape,0,923,e3a8f856-6af3-43d9-b297-cc469d997f44,""
holotype,structure,0,924,2d20569d-7f58-4ac7-ad81-28805af197e4,""
homologous,development,0,925,ee19e898-f875-4ba4-a1d5-00b02f386f9f,""
hood_like,shape,0,926,4c53e800-85fe-4c7f-a732-6d3313acadae,""
hook,structure,0,927,7bfa05f7-360d-416f-8155-b35084d71422,""
hook_like,shape,1,928,c7e17e88-427b-4f47-8677-c3fdfd7c48c2,""
horizontal,position,0,929,beddf646-50ba-41f4-8c0b-e0c5d9840e27,""
horn_shaped,shape,1,930,0351098e-e959-40fd-9873-194ebb9b8ce8,""
horseshoe_shaped,shape,0,931,b50a8753-e3ce-4ea7-bd6c-d8d4da45dd7a,""
hourglass,shape,0,932,a7f9a7b4-718d-4d45-84dc-0d114bf31984,""
hue,coloration,1,933,0956e2c3-e493-49c1-8782-55569e9884f1,""
huge,size,0,934,51faa0a9-a6a6-498f-b0d2-dee4a6b3a4bf,""
humeral,structure,0,935,7f544550-a036-4df0-9901-aff84ef094db,""
humerus,structure,0,936,11785f92-8369-4e37-ad81-c307c4d19ac0,""
hump,structure,0,937,c79a2f32-981b-4d61-a894-62cdfa3c2354,""
humped,shape,0,938,ca134eb8-4df2-45d2-83f5-37e0436e9ca3,""
hyaline,coloration,0,939,c6f32e34-780b-4edb-b0ab-427fb91bf3d9,""
hypertrophied,position,0,940,594edbec-72a9-40d1-925d-613ec04afdb5,""
hypogaeic,habit,0,941,2618ecf8-4d71-4787-a960-37c9e1d6d264,""
hypopharynx,structure,0,942,f4ec1bb6-736a-4d95-ac18-6fe948010837,""
hypostoma,structure,0,943,a50d6230-18f9-4d18-8f0b-3b277185ffcb,""
hypostomal,structure,0,944,0de818ca-ad61-42e4-89a0-6de9776c6741,""
i,count,0,945,79164553-ec97-44fe-8100-5ad4002bae1e,""
identical,comparison,0,946,59374b45-c196-4134-85c0-df80a783784f,""
ill,intensity_level,0,947,c5277ad4-c071-49f3-92d7-4f7d0c1d7534,""
ill_defined,presence,1,948,60a61070-dafb-43bc-ab0a-60eda8dcf010,""
illicium,structure,0,949,b824acbc-2236-422a-b007-653bf13b62d5,""
illumination,structure,0,950,eba92582-c71d-496f-a6a0-4ab8f80ff614,""
illusion,structure,0,951,e90cc2fb-ce94-4dd8-ae51-20a2cc9adbcf,""
illustrate,presence,1,952,6f8415e7-8748-4790-b939-fea412912217,""
imagine,manifestation,1,953,59b74d75-c3af-4333-8c1d-574ad3d1a92e,""
imago,life_style,0,954,d484dcbf-e3d5-4370-8656-250a21111ebf,""
imbricate,arrangement,0,955,78dfacc8-ee38-4173-98c2-6c7f9d17c0df,""
immaginate,shape,0,956,79361ea7-b191-4a70-acea-fa5a63260d9a,""
immarginate,shape,0,957,d9d75b33-75d9-4490-986b-1aba6efccf75,""
immature,life_style,0,958,1be7dc0d-03f6-4bb6-8e25-a052a9c9228d,""
imperfect,architecture,0,959,b70ddfce-7b8e-40a6-83c6-3216bbd0f37a,""
impressed,depth,1,960,b4f0fdda-0b1b-4a95-8df6-84c8daabd443,""
impression,structure,0,961,ce3e9ced-4c74-4fe4-bd16-a4bd43412ed9,""
impunctate,surface_sculpture,0,962,8ac06393-d654-4be1-b3f6-100b8fb6462e,""
incipient,age,0,963,9ce5cadb-122b-4a06-9556-bb00aa283b9a,""
incised,shape,0,964,aeedf8df-510f-4391-a5e6-60bf4795d2cb,""
inclined,orientation,0,965,739e40e9-226c-48ec-9905-aa1ea4959438,""
inclining,shape,0,966,85450516-12a7-46c2-81d9-a32969ea8d80,""
included,presence,0,967,26164f87-001e-4da5-b8b4-88e51a80acfc,""
incomplete,development,0,968,6f57db96-b219-4b9f-985e-87fff685f007,""
incomplete,arrangement,0,969,e49604e4-0e64-4c1f-bc32-50b00d5cb5f7,""
inconspicuous,manifestation,0,970,c356df1b-ad5c-4133-a536-be7f95e2742f,""
incrassate,thickness,1,971,b6a5a4c1-9170-4bee-86cb-83b204a7b6e1,""
increased,development,1,972,d2a9960f-7534-4ca2-a2a7-550a36a68ea7,""
incurved,shape,0,973,57446a55-a329-4bd3-a03d-fe18eddf016a,""
indentation,structure,1,974,ca2dffcc-0b9a-4980-ab4c-5fff12991527,""
indented,prominence,0,975,6411e6d5-60f2-4689-a651-3153020db433,""
indented,shape,0,976,9262a272-894e-4a49-8b7d-ab7d34695c31,""
indistinct,prominence,0,977,89d638f7-eded-4d75-becc-8630fb426833,""
indistinct,manifestation,0,978,1e379214-2f21-4933-9a29-a78c455f67c0,""
indistinguishable,prominence,0,979,df413481-67f5-4314-9fab-ad5c0482d725,""
indo_pacific,distribution,0,980,22055307-d700-44f8-8044-f5a65565847a,""
infandus,structure,0,981,96536068-5aa2-40a8-bced-371c3ebff504,""
inferior,insertion,0,982,3d220743-ba51-438c-9c93-301453f957ab,""
inferior,position,0,983,e5020149-42cf-4708-a925-c117f691ce93,""
inferolateral,position,0,984,1d5a7b91-88cd-49bd-9b0c-c2d2980030f4,""
inflated,shape,0,985,797544e2-f27c-47d8-965d-b89d3b05a63e,""
inflected,shape,0,986,da161ef5-6227-4dca-b675-02c79f68343d,""
infradental,position,0,987,4f802b54-3108-4a0a-8102-7a21a0746ffd,""
infraspecific,position,0,988,a5c2bf83-e84e-41a2-9f5a-c8deb04a3050,""
infumated,coloration,0,989,1e9c1e97-33cb-44ad-9724-6f79f53b3401,""
infuscate,coloration,1,990,edd3bf02-3c9c-4ce3-81c3-982a46fd7570,""
injured,manifestation,0,991,68287029-157a-4c0e-80f0-40f92abacc19,""
inner,position,1,992,94c2abe7-5c96-404a-996b-1f9f020da748,""
insertion,structure,1,993,a863dcbd-da87-4cae-b38a-aa31c565bedc,""
insertions,arrangement,0,994,7429928e-834a-454a-937d-126046b3cdc5,""
integrate,arrangement,1,995,d7e3f2f3-f19b-42c8-ac2b-71cc350dc855,""
integument,structure,0,996,4bcbca5e-f41c-4fae-9694-6d0864fa76ad,""
inter,arrangement,0,997,e1e2e8f9-bb09-4f2a-b409-35d14dac28d9,""
inter_dorsal,position,1,998,d2e7d781-6379-49b8-9941-965a59532988,""
inter_gill,position,0,999,3c31294b-bedd-4a25-8175-1028780c7e1d,""
inter_ocular,position,0,1000,cf98ca1e-24c3-488c-8fa5-ab4b3cf97b24,""
inter_orbital,position,0,1001,,
intercalary,arrangement,0,1002,,
intercarinal,arrangement,1,1003,,
intercastes,development,0,1004,,
interconnected,arrangement,0,1005,,
interfoveolar,arrangement,0,1006,,
interior,position,1,1007,,
intermediate,position,0,1008,,
intermingled,arrangement,1,1009,,
internarial,position,0,1010,,
internidal,arrangement,0,1011,,
interocellar,arrangement,0,1012,,
interocular,arrangement,0,1013,,
interorbit,structure,0,1014,,
interorbital,position,0,1015,,
interpelvic,architecture,0,1016,,
interpretation,structure,0,1017,,
interrugal,arrangement,0,1018,,
interrupted,architecture,0,1019,,
interruptions,insertion,0,1020,,
intersecting,arrangement,0,1021,,
intersegmental,arrangement,0,1022,,
interspace,structure,1,1023,,
interspersed,surface_configuration,0,1024,,
interstitial,surface_sculpture,0,1025,,
interstrial,surface_sculpture,0,1026,,
intertwined,arrangement,0,1027,,
intrageneric,arrangement,0,1028,,
intraspecific,arrangement,0,1029,,
intricate,arrangement,0,1030,,
inturncd,direction,0,1031,,
intuscated,arrangement,0,1032,,
invagination,structure,0,1033,,
inverse,direction,1,1034,,
invisible,presence,0,1035,,
involves,presence,0,1036,,
inward,direction,0,1037,,
iridescent,coloration,0,1038,,
iris,structure,0,1039,,
irrregular,arrangement,0,1040,,
isolate,arrangement,1,1041,,
it,substance,0,1042,,
iv,count,0,1043,,
ivory,coloration,0,1044,,
j_shaped,shape,0,1045,,
jagged,structure,0,1046,,
jaw,structure,1,1047,,
jet_black,coloration,0,1048,,
joined,fusion,1,1049,,
joint,structure,1,1050,,
jugal,structure,0,1051,,
junction,position,0,1052,,
juncture,structure,0,1053,,
juts,structure,0,1054,,
juvenile,life_style,1,1055,,
kamengensis,structure,0,1056,,
katepistcrnum,structure,0,1057,,
katepisternum,structure,0,1058,,
